SimPeriod,SDELTA,FRANKS,CACHE,SDWS,USAC,LSAC,EAST,STOCKTON,MSJR,LSJR,MONTZ,ESUISUN,WSUISUN,MILDRED,CLIFTON
03JUN1948,91.71875,56.98076923076923,183.83333333333334,-1.0,7.85,31.45,18.28125,318.30357142857144,207.0681818181818,121.65,327.1666666666667,34.0,6.0,57.69117647058823,12.0
03JUL1948,64.3125,34.48076923076923,14.0,-1.0,6.65,16.5,19.4375,573.9642857142857,116.93181818181819,107.7,29.583333333333332,13.15,4.125,33.294117647058826,8.23076923076923
03AUG1948,106.4375,34.51923076923077,26.5,-1.0,8.0,21.7,20.46875,447.19642857142856,178.1590909090909,67.0,30.583333333333332,14.8,5.166666666666667,34.779411764705884,8.461538461538462
03SEP1948,114.6875,21.98076923076923,395.9166666666667,-1.0,6.15,26.35,17.28125,404.94642857142856,123.45454545454545,167.0,334.5833333333333,121.25,7.625,23.514705882352942,5.384615384615385
03OCT1948,54.78125,30.653846153846153,474.4166666666667,-1.0,9.15,59.0,25.375,199.78571428571428,182.88636363636363,273.2,275.1666666666667,327.9,15.833333333333334,33.14705882352941,9.923076923076923
03NOV1948,100.4375,41.11538461538461,434.0,-1.0,12.85,55.7,32.5625,289.73214285714283,220.75,91.65,18.333333333333332,89.6,12.5,49.64705882352941,12.76923076923077
03JUN1949,100.875,62.71153846153846,197.0,-1.0,9.7,45.6,27.125,299.19642857142856,208.86363636363637,167.6,295.5833333333333,73.5,12.75,63.60294117647059,15.5
03JUL1949,79.84375,41.59615384615385,184.25,-1.0,8.4,38.3,22.5,313.44642857142856,154.47727272727272,167.95,308.25,59.5,12.708333333333334,43.529411764705884,9.961538461538462
03AUG1949,131.40625,70.86538461538461,23.75,-1.0,13.2,44.55,34.21875,340.76785714285717,146.04545454545453,84.65,28.416666666666668,16.6,3.5,78.22058823529412,18.807692307692307
03SEP1949,97.53125,62.65384615384615,25.416666666666668,-1.0,14.95,58.55,34.40625,327.94642857142856,239.5681818181818,176.85,29.833333333333332,40.65,4.583333333333333,62.661764705882355,14.365384615384615
03OCT1949,42.75,89.98076923076923,267.6666666666667,-1.0,16.85,73.8,210.40625,199.17857142857142,417.25,281.7,31.333333333333332,96.6,6.125,84.38235294117646,19.01923076923077
03NOV1949,122.0,54.61538461538461,394.4166666666667,-1.0,17.5,153.4,47.46875,270.875,295.6363636363636,266.95,35.083333333333336,312.35,23.416666666666668,57.044117647058826,14.865384615384615
03JUN1950,88.875,57.19230769230769,265.5833333333333,-1.0,9.65,23.4,21.4375,191.875,191.38636363636363,66.4,200.66666666666666,23.75,9.541666666666666,59.279411764705884,13.173076923076923
03JUL1950,96.40625,24.923076923076923,224.75,-1.0,7.45,23.4,18.46875,327.67857142857144,139.3409090909091,126.8,34.333333333333336,98.75,11.458333333333334,28.573529411764707,6.980769230769231
03AUG1950,98.1875,34.46153846153846,315.6666666666667,-1.0,7.9,58.7,20.40625,405.64285714285717,145.0,183.85,32.0,206.7,23.5,35.30882352941177,9.48076923076923
03SEP1950,134.5,34.25,326.1666666666667,-1.0,9.6,47.3,21.96875,311.92857142857144,140.52272727272728,79.3,323.6666666666667,153.35,12.791666666666666,33.955882352941174,9.5
03OCT1950,43.96875,33.11538461538461,323.3333333333333,-1.0,10.8,79.65,25.59375,201.98214285714286,128.0,72.85,281.9166666666667,126.6,9.166666666666666,33.01470588235294,11.442307692307692
03NOV1950,44.84375,34.40384615384615,253.16666666666666,-1.0,3.85,16.3,12.75,101.89285714285714,79.29545454545455,71.25,30.75,22.3,5.375,35.76470588235294,10.788461538461538
03JUN1951,35.9375,57.25,241.75,-1.0,14.1,52.15,30.75,184.78571428571428,222.0909090909091,119.6,304.8333333333333,72.4,7.75,58.48529411764706,11.711538461538462
03JUL1951,92.5625,32.01923076923077,208.75,-1.0,6.95,27.2,18.5,234.58928571428572,151.29545454545453,118.25,289.0,39.6,7.666666666666667,31.63235294117647,7.538461538461538
03AUG1951,105.0625,24.326923076923077,325.1666666666667,-1.0,7.6,52.45,17.65625,277.0357142857143,147.8181818181818,176.9,326.75,59.15,8.25,28.13235294117647,6.019230769230769
03SEP1951,74.3125,48.84615384615385,404.5833333333333,-1.0,8.1,39.6,20.71875,259.73214285714283,208.4318181818182,135.4,294.4166666666667,173.85,24.666666666666668,52.705882352941174,12.346153846153847
03OCT1951,39.75,39.36538461538461,435.25,-1.0,10.2,41.15,29.9375,158.33928571428572,207.9318181818182,106.5,143.66666666666666,178.25,13.125,48.30882352941177,11.076923076923077
03NOV1951,90.3125,26.96153846153846,295.4166666666667,-1.0,10.9,53.75,24.625,166.35714285714286,117.93181818181819,94.9,70.83333333333333,94.75,9.791666666666666,26.13235294117647,9.711538461538462
03JUN1952,8.28125,65.71153846153847,147.66666666666666,-1.0,4.3,10.05,29.3125,28.625,65.43181818181819,30.7,176.66666666666666,9.4,5.333333333333333,68.75,11.865384615384615
03JUL1952,18.375,38.34615384615385,18.75,-1.0,7.4,20.25,19.8125,63.25,121.0909090909091,61.45,261.6666666666667,12.15,3.625,43.64705882352941,8.403846153846153
03AUG1952,15.25,41.38461538461539,25.666666666666668,-1.0,9.8,26.9,21.84375,77.03571428571429,136.04545454545453,70.75,320.1666666666667,13.75,4.25,42.5735294117647,8.75
03SEP1952,18.03125,31.26923076923077,283.6666666666667,-1.0,7.65,44.15,18.0,81.19642857142857,140.8409090909091,148.4,349.9166666666667,71.7,8.125,31.83823529411765,7.25
03OCT1952,25.125,28.653846153846153,441.6666666666667,-1.0,10.05,41.45,22.53125,82.01785714285714,158.04545454545453,194.25,284.9166666666667,199.2,15.5,30.294117647058822,8.461538461538462
03NOV1952,59.34375,23.192307692307693,314.3333333333333,-1.0,11.9,50.3,27.46875,92.05357142857143,122.1590909090909,88.65,150.75,94.15,12.291666666666666,24.073529411764707,7.211538461538462
03JUN1953,79.125,65.0576923076923,193.33333333333334,-1.0,5.5,16.6,75.03125,196.01785714285714,239.38636363636363,128.95,272.6666666666667,43.65,12.166666666666666,66.26470588235294,16.653846153846153
03JUL1953,85.46875,37.03846153846154,188.83333333333334,-1.0,6.95,34.45,16.6875,259.73214285714283,122.54545454545455,125.3,29.75,66.55,12.375,35.779411764705884,8.038461538461538
03AUG1953,173.53125,39.01923076923077,26.083333333333332,-1.0,7.2,24.1,19.875,273.44642857142856,133.8409090909091,124.0,28.166666666666668,21.35,4.0,40.76470588235294,9.173076923076923
03SEP1953,81.21875,41.92307692307692,16.166666666666668,-1.0,7.55,20.05,15.25,283.23214285714283,128.3181818181818,114.55,305.8333333333333,34.8,3.75,43.23529411764706,10.0
03OCT1953,47.34375,55.76923076923077,267.1666666666667,-1.0,11.35,53.4,27.59375,201.375,214.86363636363637,219.0,352.6666666666667,40.8,5.333333333333333,56.338235294117645,12.76923076923077
03NOV1953,110.6875,25.615384615384617,313.9166666666667,-1.0,10.85,53.65,22.875,253.82142857142858,134.4090909090909,188.25,315.3333333333333,235.65,22.041666666666668,27.058823529411764,6.538461538461538
03JUN1954,41.25,53.26923076923077,281.1666666666667,-1.0,8.0,27.9,24.96875,149.17857142857142,216.54545454545453,90.55,319.8333333333333,112.55,10.833333333333334,55.205882352941174,11.51923076923077
03JUL1954,79.65625,26.576923076923077,257.0,-1.0,6.65,22.7,18.125,252.03571428571428,130.95454545454547,126.5,33.75,94.75,10.833333333333334,30.426470588235293,7.634615384615385
03AUG1954,159.21875,29.48076923076923,332.5,-1.0,7.25,48.05,19.9375,285.30357142857144,146.5909090909091,140.55,31.666666666666668,168.0,22.75,30.470588235294116,8.25
03SEP1954,94.21875,41.01923076923077,325.25,-1.0,7.2,46.6,21.96875,284.05357142857144,178.20454545454547,80.9,306.0,99.65,30.583333333333332,44.294117647058826,13.596153846153847
03OCT1954,44.9375,55.28846153846154,342.25,-1.0,11.0,83.7,25.625,197.10714285714286,207.9090909090909,134.6,206.0,150.15,20.166666666666668,67.17647058823529,18.51923076923077
03NOV1954,97.59375,34.57692307692308,296.5833333333333,-1.0,10.4,65.05,21.25,179.875,117.79545454545455,50.85,291.6666666666667,136.15,10.541666666666666,34.705882352941174,10.923076923076923
03JUN1955,78.3125,56.38461538461539,236.58333333333334,-1.0,12.9,46.55,29.65625,286.92857142857144,224.6818181818182,131.5,320.75,60.4,6.75,59.64705882352941,14.576923076923077
03JUL1955,98.3125,44.32692307692308,218.41666666666666,-1.0,10.65,36.95,26.90625,324.48214285714283,207.52272727272728,149.6,31.0,26.0,6.791666666666667,50.30882352941177,11.038461538461538
03AUG1955,100.40625,56.23076923076923,349.25,-1.0,9.85,89.7,28.71875,317.32142857142856,292.4318181818182,225.75,32.0,90.75,9.166666666666666,61.61764705882353,13.596153846153847
03SEP1955,104.09375,42.67307692307692,475.75,-1.0,10.1,66.85,34.46875,288.4642857142857,244.1818181818182,286.1,32.416666666666664,322.7,18.583333333333332,46.60294117647059,11.461538461538462
03OCT1955,47.96875,48.44230769230769,443.1666666666667,-1.0,14.2,75.2,42.84375,166.58928571428572,235.9090909090909,162.95,33.5,250.25,13.0,53.279411764705884,12.01923076923077
03NOV1955,141.375,50.15384615384615,315.8333333333333,-1.0,13.6,65.2,37.15625,312.73214285714283,207.8409090909091,99.2,16.0,100.3,9.041666666666666,51.30882352941177,12.865384615384615
03JUN1956,15.3125,73.09615384615384,175.0,-1.0,6.5,19.3,15.53125,50.05357142857143,72.4090909090909,34.55,276.3333333333333,19.25,6.583333333333333,80.72058823529412,16.0
03JUL1956,23.375,39.65384615384615,26.833333333333332,-1.0,7.95,20.15,20.9375,81.55357142857143,132.97727272727272,135.3,261.0833333333333,16.95,3.9166666666666665,41.80882352941177,8.365384615384615
03AUG1956,45.84375,36.53846153846154,13.916666666666666,-1.0,8.8,25.8,21.03125,163.69642857142858,137.3409090909091,134.7,311.25,17.85,3.625,39.161764705882355,8.442307692307692
03SEP1956,30.03125,31.134615384615383,262.8333333333333,-1.0,7.55,36.5,17.53125,191.125,159.22727272727272,164.75,373.9166666666667,75.7,7.166666666666667,31.779411764705884,7.115384615384615
03OCT1956,24.78125,27.5,428.9166666666667,-1.0,9.8,69.5,22.21875,75.57142857142857,166.77272727272728,290.3,322.25,166.55,9.541666666666666,29.279411764705884,7.365384615384615
03NOV1956,131.84375,19.942307692307693,441.4166666666667,-1.0,10.05,49.25,26.03125,108.41071428571429,132.47727272727272,164.85,183.41666666666666,170.7,13.916666666666666,23.426470588235293,7.173076923076923
03JUN1957,97.9375,62.96153846153846,218.66666666666666,-1.0,9.65,80.35,28.59375,243.51785714285714,266.70454545454544,175.0,204.25,62.7,12.458333333333334,62.69117647058823,19.365384615384617
03JUL1957,98.4375,35.57692307692308,199.5,-1.0,7.35,44.05,20.59375,309.07142857142856,136.29545454545453,100.05,29.583333333333332,78.45,12.875,35.9264705882353,8.826923076923077
03AUG1957,175.96875,39.32692307692308,198.16666666666666,-1.0,7.95,33.5,20.125,312.6607142857143,126.25,114.6,30.0,80.6,4.041666666666667,38.470588235294116,9.403846153846153
03SEP1957,80.375,39.05769230769231,23.666666666666668,-1.0,8.85,34.7,21.40625,291.1607142857143,131.4318181818182,124.55,301.4166666666667,44.35,3.75,37.63235294117647,8.634615384615385
03OCT1957,43.96875,42.59615384615385,178.58333333333334,-1.0,6.7,19.9,134.53125,228.35714285714286,150.27272727272728,66.2,29.333333333333332,34.75,4.708333333333333,41.0,9.365384615384615
03NOV1957,100.96875,29.28846153846154,253.91666666666666,-1.0,10.95,63.6,25.0,291.64285714285717,158.3409090909091,130.45,320.5833333333333,194.0,16.083333333333332,29.823529411764707,7.403846153846154
03JUN1958,9.4375,54.63461538461539,226.75,-1.0,5.15,14.45,38.46875,26.321428571428573,73.56818181818181,27.8,226.66666666666666,14.25,9.166666666666666,55.86764705882353,9.461538461538462
03JUL1958,19.6875,26.903846153846153,351.6666666666667,-1.0,7.5,23.0,18.21875,54.214285714285715,114.36363636363636,147.7,199.66666666666666,144.9,11.708333333333334,30.08823529411765,7.0
03AUG1958,24.0,35.25,398.25,-1.0,7.95,33.45,19.5,82.25,141.4318181818182,151.55,192.0,185.2,16.833333333333332,37.705882352941174,11.384615384615385
03SEP1958,26.625,32.38461538461539,353.25,-1.0,7.65,49.25,19.53125,107.625,128.97727272727272,173.8,313.4166666666667,158.65,30.916666666666668,32.80882352941177,8.038461538461538
03OCT1958,24.3125,35.19230769230769,387.6666666666667,-1.0,10.15,70.9,21.03125,90.80357142857143,135.97727272727272,140.7,193.25,162.8,29.041666666666668,38.911764705882355,11.923076923076923
03NOV1958,92.5625,31.576923076923077,330.5,-1.0,11.55,80.0,23.71875,98.94642857142857,136.27272727272728,117.95,261.8333333333333,133.4,14.208333333333334,34.98529411764706,10.98076923076923
03JUN1959,99.1875,52.38461538461539,181.66666666666666,-1.0,14.05,46.4,29.84375,264.55357142857144,229.54545454545453,164.05,336.0833333333333,74.75,7.083333333333333,55.26470588235294,12.615384615384615
03JUL1959,69.875,26.76923076923077,214.5,-1.0,6.75,26.1,17.5625,332.85714285714283,143.04545454545453,117.65,30.75,30.2,5.958333333333333,29.102941176470587,6.769230769230769
03AUG1959,114.28125,25.01923076923077,258.6666666666667,-1.0,7.95,46.85,21.03125,321.875,158.61363636363637,109.25,31.333333333333332,90.0,8.208333333333334,28.397058823529413,5.903846153846154
03SEP1959,45.90625,23.653846153846153,388.25,-1.0,9.85,31.6,21.25,226.57142857142858,137.8181818181818,241.7,326.6666666666667,236.5,10.5,25.470588235294116,6.480769230769231
03OCT1959,39.78125,71.28846153846153,545.4166666666666,-1.0,18.9,64.65,296.53125,166.0,380.95454545454544,306.45,251.16666666666666,340.2,18.125,73.86764705882354,18.48076923076923
03NOV1959,145.1875,60.01923076923077,451.5833333333333,-1.0,14.1,69.0,43.53125,262.625,223.70454545454547,86.9,15.5,89.75,12.833333333333334,58.30882352941177,12.788461538461538
03JUN1960,81.125,63.55769230769231,177.33333333333334,-1.0,10.85,56.8,30.375,431.625,208.11363636363637,216.75,317.8333333333333,65.1,9.958333333333334,64.52941176470588,15.057692307692308
03JUL1960,57.9375,33.92307692307692,179.33333333333334,-1.0,7.5,34.65,20.96875,546.5178571428571,116.18181818181819,73.7,290.9166666666667,66.75,4.666666666666667,33.044117647058826,6.519230769230769
03AUG1960,93.6875,56.19230769230769,24.583333333333332,-1.0,13.15,40.4,29.0625,533.5178571428571,178.70454545454547,151.55,29.25,17.55,3.7083333333333335,58.39705882352941,13.038461538461538
03SEP1960,121.1875,69.11538461538461,264.3333333333333,-1.0,15.9,63.7,41.84375,431.625,279.8863636363636,190.95,27.166666666666668,37.7,5.791666666666667,68.1470588235294,14.923076923076923
03OCT1960,37.46875,58.17307692307692,419.0,-1.0,15.7,81.45,261.1875,200.91071428571428,374.0,282.15,34.666666666666664,258.6,9.083333333333334,58.30882352941177,12.576923076923077
03NOV1960,79.84375,32.15384615384615,449.3333333333333,-1.0,12.85,58.5,26.71875,287.625,200.1818181818182,161.85,32.666666666666664,222.4,17.958333333333332,34.64705882352941,10.673076923076923
03JUN1961,106.5,59.75,275.5833333333333,-1.0,9.4,29.5,26.53125,372.44642857142856,252.13636363636363,117.15,176.41666666666666,114.45,9.958333333333334,60.19117647058823,15.25
03JUL1961,73.34375,29.71153846153846,220.0,-1.0,7.8,44.05,20.53125,560.3571428571429,141.45454545454547,77.05,344.75,114.8,14.166666666666666,32.4264705882353,7.5576923076923075
03AUG1961,113.96875,53.53846153846154,237.75,-1.0,12.25,73.4,31.21875,473.51785714285717,222.5,280.2,340.25,91.8,13.375,61.89705882352941,18.73076923076923
03SEP1961,138.53125,67.9423076923077,293.9166666666667,-1.0,13.35,76.15,35.4375,403.0892857142857,210.36363636363637,174.4,28.833333333333332,44.2,4.125,68.67647058823529,18.615384615384617
03OCT1961,54.125,111.36538461538461,290.3333333333333,-1.0,15.9,71.9,275.40625,222.21428571428572,346.6363636363636,189.95,32.166666666666664,44.1,4.375,127.11764705882354,33.21153846153846
03NOV1961,125.96875,74.1923076923077,208.33333333333334,-1.0,16.55,102.8,46.0625,364.67857142857144,327.3863636363636,222.35,33.0,86.2,5.375,72.20588235294117,15.365384615384615
03JUN1962,52.3125,47.71153846153846,313.5,-1.0,7.9,27.3,27.875,151.32142857142858,218.13636363636363,132.05,346.75,126.6,8.666666666666666,48.970588235294116,10.346153846153847
03JUL1962,75.9375,24.03846153846154,305.5,-1.0,7.1,21.9,17.875,385.9107142857143,140.29545454545453,135.1,33.083333333333336,86.0,10.0,28.86764705882353,6.5
03AUG1962,93.90625,25.826923076923077,360.3333333333333,-1.0,7.7,28.15,22.78125,439.19642857142856,150.72727272727272,211.7,33.916666666666664,198.15,18.0,29.88235294117647,7.461538461538462
03SEP1962,161.9375,37.67307692307692,357.75,-1.0,10.6,85.8,25.65625,398.60714285714283,187.04545454545453,197.75,186.16666666666666,311.65,34.166666666666664,39.19117647058823,12.865384615384615
03OCT1962,41.21875,30.73076923076923,310.5833333333333,-1.0,4.15,21.3,38.90625,238.96428571428572,135.11363636363637,81.35,28.25,39.95,31.166666666666668,30.073529411764707,9.211538461538462
03NOV1962,117.40625,38.96153846153846,338.5,-1.0,11.3,99.1,25.46875,360.17857142857144,165.3409090909091,99.75,182.08333333333334,218.0,15.583333333333334,42.720588235294116,13.423076923076923
03JUN1963,42.71875,51.94230769230769,250.91666666666666,-1.0,10.5,51.15,22.96875,190.14285714285714,213.4090909090909,138.0,311.5833333333333,79.05,6.833333333333333,53.26470588235294,11.442307692307692
03JUL1963,100.75,30.346153846153847,162.91666666666666,-1.0,6.5,27.15,16.96875,251.57142857142858,154.4318181818182,122.4,311.9166666666667,24.55,5.708333333333333,30.544117647058822,7.480769230769231
03AUG1963,108.0625,31.942307692307693,242.41666666666666,-1.0,8.15,41.15,19.53125,313.17857142857144,162.38636363636363,143.1,366.4166666666667,25.55,6.291666666666667,33.088235294117645,7.8076923076923075
03SEP1963,47.53125,30.365384615384617,325.0,-1.0,7.45,47.15,16.71875,292.625,161.38636363636363,201.2,346.1666666666667,110.1,7.791666666666667,31.41176470588235,7.788461538461538
03OCT1963,35.0,29.03846153846154,347.0833333333333,-1.0,10.2,41.55,22.71875,123.35714285714286,168.4318181818182,231.6,285.6666666666667,231.05,15.541666666666666,31.147058823529413,8.346153846153847
03NOV1963,52.625,23.23076923076923,347.5,-1.0,5.5,24.7,70.03125,109.30357142857143,119.68181818181819,67.05,137.08333333333334,48.35,12.666666666666666,23.205882352941178,7.173076923076923
03JUN1964,105.03125,63.88461538461539,194.0,-1.0,10.2,50.45,26.5625,285.48214285714283,209.8181818181818,169.1,323.3333333333333,31.45,11.375,66.73529411764706,14.846153846153847
03JUL1964,62.28125,34.69230769230769,182.33333333333334,-1.0,7.6,31.55,20.46875,381.67857142857144,115.52272727272727,116.35,30.666666666666668,54.7,8.041666666666666,32.80882352941177,6.326923076923077
03AUG1964,140.125,46.44230769230769,24.083333333333332,-1.0,8.9,25.25,25.0625,403.0892857142857,156.9318181818182,139.95,28.666666666666668,12.05,3.6666666666666665,49.55882352941177,10.288461538461538
03SEP1964,66.5,61.94230769230769,25.75,-1.0,15.5,64.45,37.75,359.42857142857144,301.8636363636364,204.85,399.5,36.45,4.583333333333333,63.63235294117647,14.98076923076923
03OCT1964,30.1875,65.5576923076923,294.5833333333333,-1.0,17.75,80.7,210.0625,204.30357142857142,387.59090909090907,192.05,31.333333333333332,106.45,6.875,64.32352941176471,11.807692307692308
03NOV1964,90.75,43.67307692307692,448.5833333333333,-1.0,12.75,58.1,27.21875,312.76785714285717,245.25,202.2,31.666666666666668,239.2,17.5,46.73529411764706,11.173076923076923
03JUN1965,34.5625,57.59615384615385,266.0,-1.0,9.1,23.95,20.40625,90.94642857142857,161.25,61.75,176.25,41.7,9.375,60.5735294117647,12.711538461538462
03JUL1965,81.8125,29.423076923076923,209.33333333333334,-1.0,7.75,39.6,17.03125,195.23214285714286,139.79545454545453,192.9,168.58333333333334,94.95,10.083333333333334,32.76470588235294,7.673076923076923
03AUG1965,104.0,38.42307692307692,199.83333333333334,-1.0,7.8,46.95,19.6875,242.23214285714286,138.0909090909091,151.8,323.8333333333333,85.95,13.166666666666666,37.720588235294116,9.173076923076923
03SEP1965,65.1875,45.34615384615385,235.33333333333334,-1.0,7.2,28.5,19.5,242.42857142857142,140.0909090909091,133.45,324.5833333333333,41.25,4.166666666666667,50.60294117647059,11.5
03OCT1965,28.15625,78.01923076923077,273.9166666666667,-1.0,12.45,56.1,34.40625,93.33928571428571,157.1590909090909,117.5,361.6666666666667,43.75,4.125,89.95588235294117,27.923076923076923
03NOV1965,23.40625,43.19230769230769,190.83333333333334,-1.0,6.05,23.5,83.0,61.035714285714285,156.3181818181818,75.8,300.9166666666667,34.45,4.583333333333333,43.1764705882353,9.884615384615385
03JUN1966,50.5,51.92307692307692,305.0833333333333,-1.0,10.3,31.65,29.53125,156.01785714285714,262.90909090909093,79.8,297.25,63.65,7.5,55.205882352941174,11.288461538461538
03JUL1966,99.625,23.096153846153847,267.0,-1.0,6.9,12.65,17.3125,247.60714285714286,146.1818181818182,124.8,32.25,42.75,8.0,25.926470588235293,5.923076923076923
03AUG1966,96.3125,23.28846153846154,358.8333333333333,-1.0,7.65,27.3,21.46875,324.8392857142857,127.20454545454545,166.05,33.333333333333336,187.65,11.5,26.25,6.5576923076923075
03SEP1966,111.0,35.94230769230769,360.75,-1.0,10.5,48.2,32.40625,317.3392857142857,189.04545454545453,256.4,169.5,304.15,27.75,39.36764705882353,12.423076923076923
03OCT1966,41.25,45.55769230769231,428.25,-1.0,13.35,51.9,39.53125,221.23214285714286,213.04545454545453,85.1,34.25,222.5,17.916666666666668,48.088235294117645,11.711538461538462
03NOV1966,69.6875,30.53846153846154,296.3333333333333,-1.0,12.8,44.2,24.65625,319.67857142857144,127.29545454545455,81.25,31.75,133.2,10.166666666666666,31.41176470588235,11.038461538461538
03JUN1967,7.6875,61.78846153846154,147.83333333333334,-1.0,4.05,11.3,28.65625,28.017857142857142,63.36363636363637,36.65,147.08333333333334,10.85,4.833333333333333,64.61764705882354,8.211538461538462
03JUL1967,11.40625,41.84615384615385,25.416666666666668,-1.0,8.4,21.25,20.46875,42.125,97.56818181818181,70.3,302.75,17.9,4.333333333333333,49.529411764705884,9.903846153846153
03AUG1967,25.21875,41.5,25.833333333333332,-1.0,10.1,27.4,22.0625,97.48214285714286,144.70454545454547,148.0,353.0,18.85,4.291666666666667,42.970588235294116,9.865384615384615
03SEP1967,19.0,30.057692307692307,258.9166666666667,-1.0,7.6,34.7,17.90625,117.10714285714286,135.97727272727272,166.05,374.1666666666667,71.35,7.333333333333333,30.58823529411765,6.826923076923077
03OCT1967,25.53125,37.03846153846154,291.75,-1.0,6.8,65.05,22.53125,71.125,168.1590909090909,205.55,309.1666666666667,137.5,9.208333333333334,38.205882352941174,8.76923076923077
03NOV1967,95.15625,20.807692307692307,418.25,-1.0,10.1,28.55,27.21875,103.26785714285714,115.5909090909091,88.1,151.08333333333334,93.6,12.041666666666666,21.985294117647058,6.8076923076923075
03JUN1968,99.3125,65.57692307692308,204.5,-1.0,9.9,50.3,31.0,273.26785714285717,211.25,213.15,332.8333333333333,73.2,12.583333333333334,67.72058823529412,16.576923076923077
03JUL1968,74.875,36.13461538461539,181.25,-1.0,6.65,32.5,18.28125,275.51785714285717,117.47727272727273,100.85,30.083333333333332,59.6,12.75,35.661764705882355,7.615384615384615
03AUG1968,133.09375,38.19230769230769,18.0,-1.0,7.4,19.8,20.8125,298.05357142857144,126.56818181818181,119.6,28.083333333333332,11.3,3.5833333333333335,39.44117647058823,8.846153846153847
03SEP1968,104.03125,44.84615384615385,19.75,-1.0,11.5,35.5,24.6875,306.9642857142857,160.72727272727272,154.0,340.9166666666667,35.15,3.7916666666666665,46.455882352941174,10.711538461538462
03OCT1968,40.96875,72.96153846153847,22.25,-1.0,16.95,76.4,45.4375,174.60714285714286,271.3863636363636,186.95,30.0,31.4,5.333333333333333,71.38235294117646,13.134615384615385
03NOV1968,64.09375,32.28846153846154,386.0833333333333,-1.0,14.35,50.25,27.03125,269.23214285714283,202.4090909090909,249.85,31.833333333333332,280.8,27.5,34.73529411764706,8.557692307692308
03JUN1969,5.21875,42.11538461538461,240.83333333333334,-1.0,6.25,13.55,15.75,19.160714285714285,34.79545454545455,13.05,72.5,14.65,8.083333333333334,54.9264705882353,12.423076923076923
03JUL1969,10.4375,35.80769230769231,312.1666666666667,-1.0,8.65,29.1,25.0625,38.517857142857146,117.77272727272727,94.55,167.58333333333334,141.65,9.375,39.044117647058826,8.442307692307692
03AUG1969,20.84375,40.32692307692308,278.8333333333333,-1.0,8.75,62.6,24.4375,71.91071428571429,156.36363636363637,179.7,313.5,136.6,19.5,43.088235294117645,13.326923076923077
03SEP1969,25.4375,36.96153846153846,320.0833333333333,-1.0,7.8,38.1,19.21875,95.78571428571429,134.45454545454547,148.1,315.25,90.5,9.125,35.5735294117647,9.73076923076923
03OCT1969,23.15625,37.69230769230769,297.9166666666667,-1.0,10.6,53.0,21.78125,89.42857142857143,164.95454545454547,126.4,328.1666666666667,103.4,6.333333333333333,37.11764705882353,12.25
03NOV1969,71.1875,39.42307692307692,273.1666666666667,-1.0,11.9,78.85,31.5625,101.42857142857143,140.0681818181818,123.85,327.5,79.15,5.5,38.779411764705884,10.807692307692308
03JUN1970,36.3125,50.78846153846154,217.0,-1.0,11.35,42.45,23.875,154.10714285714286,193.13636363636363,109.6,304.9166666666667,51.4,7.583333333333333,54.01470588235294,11.153846153846153
03JUL1970,96.0625,24.615384615384617,209.0,-1.0,6.85,27.6,17.0,212.19642857142858,148.3181818181818,113.75,329.6666666666667,44.9,8.125,28.176470588235293,5.826923076923077
03AUG1970,94.90625,22.5,304.5,-1.0,7.4,22.25,17.71875,251.98214285714286,128.22727272727272,125.2,335.0,112.0,10.791666666666666,25.058823529411764,6.0
03SEP1970,95.15625,47.92307692307692,388.4166666666667,-1.0,7.9,39.65,21.21875,235.60714285714286,221.0681818181818,135.45,178.66666666666666,159.0,28.75,53.23529411764706,14.288461538461538
03OCT1970,39.125,45.80769230769231,427.25,-1.0,10.3,45.8,30.21875,168.375,211.38636363636363,106.85,146.25,177.55,18.833333333333332,55.13235294117647,11.51923076923077
03NOV1970,32.0,25.865384615384617,339.0,-1.0,10.0,29.1,19.53125,107.30357142857143,99.72727272727273,69.85,147.75,74.4,9.458333333333334,24.88235294117647,9.115384615384615
03JUN1971,77.75,58.67307692307692,163.25,-1.0,5.75,17.25,50.53125,212.42857142857142,267.4318181818182,119.05,294.0,22.75,5.375,60.63235294117647,13.076923076923077
03JUL1971,115.75,38.51923076923077,18.583333333333332,-1.0,6.3,20.1,19.65625,253.05357142857142,117.54545454545455,115.6,277.1666666666667,16.95,4.0,35.94117647058823,7.884615384615385
03AUG1971,134.8125,35.94230769230769,19.083333333333332,-1.0,8.45,20.85,19.46875,313.85714285714283,126.5909090909091,64.5,295.3333333333333,17.55,3.7083333333333335,37.23529411764706,9.48076923076923
03SEP1971,68.25,32.48076923076923,235.5,-1.0,7.1,30.8,16.0625,325.0892857142857,145.8409090909091,149.4,368.5,32.7,5.875,32.220588235294116,8.057692307692308
03OCT1971,47.125,42.57692307692308,291.3333333333333,-1.0,11.9,67.0,26.875,175.73214285714286,239.5681818181818,207.25,284.8333333333333,161.15,9.583333333333334,46.10294117647059,10.557692307692308
03NOV1971,125.3125,22.115384615384617,401.0833333333333,-1.0,11.9,59.05,25.875,223.39285714285714,135.38636363636363,91.5,156.41666666666666,181.55,14.291666666666666,24.544117647058822,7.75
03JUN1972,96.875,64.17307692307692,212.16666666666666,-1.0,9.3,59.55,28.40625,326.51785714285717,211.4090909090909,237.0,295.25,72.9,12.375,67.3970588235294,17.346153846153847
